id,wmo_reg,sub_reg,river,station,country,lat,lon,area,altitude_station,d_start,d_end,d_yrs,d_miss,m_start,m_end,m_yrs,m_miss,t_start,t_end,t_yrs,lta_discharge,r_volume_yr,r_height_yr,clay,sand,mineral_bulk_density,altitude_basin,forest,impervious,pervious,slope
6503353,6,6030,"BARROW, RIVER",PASS BRIDGE,IE,53.161859,-7.070292,1063.6,-999.0,1972.0,2009.0,38.0,6.607704115,,,,,1972,2009,38,"15,64",0.49322304,463.7298232,0.20454427244147483,0.4754514905176008,0.01322553787318209,92.6183837595156,0.3166826701347806,0.0037171725969193,0.6796001572683004,1.3526111590027263
6503354,6,6030,"BARROW, RIVER",PORTARLINGTON,IE,53.161859,-7.193083,405.5,-999.0,1955.0,2009.0,55.0,3.896632414,,,,,1955,2009,55,"6,353",0.200348208,494.0769618,0.21046190736655956,0.45043858440579193,0.01308892656253387,115.73748190500112,0.2553789662885366,0.0076088892791694,0.7370121444322939,1.9568288935816165
6503370,6,6030,"GLYDE, RIVER",MANSFIELDSTOWN,IE,53.896607,-6.444002,345.8,-999.0,1955.0,1999.0,45.0,0.577639752,,,,,1955,1999,45,"4,723",0.148944528,430.7244881,0.22382491031707857,0.4177863149548094,0.013107248147168606,73.71312604276883,0.1082922929735385,0.0031763571264268,0.8885313499000344,2.821104028234658
6503500,6,6030,"BLACKWATER, RIVER",BALLYDUFF,IE,52.144604,-8.053168,2333.7,7.0,1955.0,2008.0,54.0,5.475981178,1973.0,1979.0,7.0,17.85714286,1955,2008,54,"60,325",1.9024092,815.1901273,0.21627142367435329,0.40040699523517503,0.012562106573502128,164.32696142957042,0.1824805173412313,0.002125306747121,0.8153941759116475,4.663465253245291
6503501,6,6030,"BLACKWATER, RIVER",KILLAVULLEN,IE,52.144604,-8.51627,1256.7,-999.0,1955.0,2005.0,51.0,9.530432847,,,,,1955,2005,51,"34,511",1.088338896,866.0292003,0.21590830405349987,0.398485214064397,0.012505541240145277,181.4419601275565,0.1679288717986565,0.0028353937621212,0.8292357344392219,4.527726194484746
6503851,6,6030,"BOYNE, RIVER",SLANE CASTLE,IE,53.706871,-6.562386,2460.3,-999.0,1940.0,2004.0,65.0,0.407470289,,,,,1940,2004,65,"34,788",1.097074368,445.9108109,0.21710397314840324,0.4363054724286327,0.01312062906101472,88.75557496708464,0.1564438670386667,0.0026426051260722,0.8409135278352611,1.481379901627388
6503853,6,6030,"BOYNE, RIVER",TRIM,IE,53.556594,-6.793509,1361.8,-999.0,1953.0,2009.0,57.0,8.558909445,,,,,1953,2009,57,"14,06",0.44339616,325.5956528,0.21515202938032002,0.44820846409288145,0.013218252882229435,84.04524084134673,0.1854608251012153,0.0005528302987761,0.8139863446000085,1.0334955698603776
6503855,6,6030,"BLACKWATER, RIVER",LISCARTAN,IE,53.663551,-6.720578,699.7,-999.0,1952.0,2003.0,52.0,17.64769707,,,,,1952,2003,52,"13,753",0.433714608,619.8579506,0.217252331352309,0.4213899032218063,0.01291688853811489,105.94371693035087,0.112963364508971,0.0045971998585197,0.8824394356325094,2.3029729610857537
6545050,6,6451,SAVA,CATEZ I,SI,45.8932,15.6097,10186.0,137.279,1956.0,2019.0,64.0,0.0,1956.0,2001.0,46.0,0.0,1956,2019,64,"279,268",8.806995648,864.617676,0.26492870038169497,0.3358333698829268,0.013402065212160358,618.0975473708967,0.6745554377179847,0.0083472904111465,0.3170972718708685,17.278095174412034
6545100,6,6451,SAVA,RADECE,SI,46.0715,15.1812,7084.0,184.111,1909.0,1994.0,86.0,0.0,1978.0,1994.0,17.0,0.0,1909,1994,86,"230,015",7.25375304,1023.96288,0.2563044369268297,0.34750132129191685,0.013273067728079048,694.6441852724455,0.7072247489453174,0.0100452815891953,0.2827299694654872,19.253909231469688
6545190,6,6451,SAVA,RADOVLJICA I,SI,46.34,14.1654,908.0,408.086,1945.0,2019.0,75.0,0.0,1945.0,2001.0,57.0,0.0,1945,2019,75,"45,013",1.419529968,1563.358996,0.20790605378362922,0.4225274754498024,0.012677580210709898,1177.87341740827,0.73479900189613,0.0212903668019008,0.2439106313019692,30.14785375752989
6545200,6,6451,KRKA,PODBOCJE,SI,45.8644,15.4555,2238.0,146.323,1933.0,2019.0,87.0,0.0,1933.0,2001.0,69.0,0.0,1933,2019,87,"54,538",1.719910368,768.5032922,0.30312634290950574,0.28805548528873126,0.013991323171163977,349.69832961373976,0.5736326480424883,0.0014504623159238,0.4249168896415877,9.6391850083772
6545300,6,6451,SAVINJA,VELIKO SIRJE I,SI,46.0919,15.1924,1842.0,189.957,1955.0,2019.0,65.0,4.151898734,1955.0,2001.0,47.0,5.871886121,1955,2019,65,"42,742",1.347911712,731.765316,0.24923241516950478,0.3465818100699265,0.013049681580597616,611.5281438993568,0.7032013065908392,0.0044018104848885,0.2923968829242721,18.21261356838507
6545400,6,6451,LJUBLJANICA,MOSTE,SI,46.0539,14.5492,1763.0,280.798,1946.0,2009.0,64.0,0.0,1946.0,2001.0,56.0,0.0,1946,2009,64,"54,676",1.724262336,978.0274169,0.2730963564686462,0.3291644972148906,0.013563078499414674,749.440450668913,0.7302683966538153,0.0139420480865875,0.2557895552595972,15.75338208102238
6545700,6,6451,LIM,PRIJEPOLJE,RS,43.374584,19.644167,3160.0,443.0,1978.0,2010.0,33.0,0.389944412,1978.0,2003.0,26.0,0.320512821,1978,2010,33,"73,295",2.31143112,731.4655443,0.24769082360195946,0.3749582474623134,0.013301179517643551,1190.3496226250484,0.4976231215866117,0.0007752425393939,0.5016016358739942,22.306748406299544
6603100,6,6030,CAMOWEN RIVER,CAMOWEN TERRACE,GB,54.60356851,-7.28785372,276.6,66.0,1972.0,2019.0,48.0,0.023096022,1972.0,1992.0,21.0,0.0,1972,2019,48,"6,826",0.215264736,778.2528416,0.1907340661952733,0.46506674028109657,0.012665492762804383,156.6068574742004,0.3578196322256978,0.0070045727296751,0.6351757950446273,3.439316535299405
6603110,6,6030,"DENNET, BURN",BURNDENNET,GB,54.88943317,-7.420309794,148.3,6.4,1975.0,2013.0,39.0,0.0,,,,,1975,2013,39,"4,039",0.127373904,858.8934862,0.18775673059932318,0.44864407167700526,0.012331392239837062,160.28936283283298,0.3471960424157985,0.0,0.6528039575842015,6.534494316668555
6603120,6,6030,MOURNE RIVER,DRUMNABUOY HOUSE,GB,54.81035067,-7.459843263,1843.8,7.0,1982.0,2019.0,38.0,0.0,,,,,1982,2019,38,"58,964",1.859488704,1008.508897,0.18413235599284164,0.465590568979832,0.012487699339925775,166.4153741649719,0.3894690394112372,0.0033107323900896,0.6072202281986732,5.065155558209239
6603130,6,6030,SILLEES RIVER,DRUMRAINEY BRIDGE,GB,54.30840187,-7.68602333,166.3,44.0,1981.0,2019.0,39.0,0.331221198,,,,,1981,2019,39,"5,705",0.17991288,1081.857366,0.2135196363186448,0.43146788275862247,0.0129802390609829,138.41158335265231,0.4425395671426242,0.0,0.5574604328573755,5.684383062335577
6603300,6,6030,"BANN, RIVER",MOVANAGHER,GB,54.97696576,-6.547136798,5209.8,7.0,1980.0,2019.0,40.0,0.0,,,,,1980,2019,40,"92,033",2.902352688,557.0948382,0.22182497038507878,0.4266429650513862,0.013050251904010346,97.6751203109042,0.1614324297143992,0.0113235578562699,0.8272440124293313,2.842628547803344
6603310,6,6030,MOYOLA RIVER,MOYOLA NEW BRIDGE,GB,54.75352756,-6.515574841,304.3,13.0,1971.0,2019.0,49.0,0.022478224,,,,,1971,2019,49,"8,749",0.275908464,906.698863,0.19809516165828747,0.45633180745651925,0.012810154885576743,144.76327852832046,0.2622584543844916,0.0088877849931964,0.7288537606223118,4.549586581473929
6603320,6,6030,"BLACKWATER, RIVER",MAYDOWN BRIDGE,GB,54.40959432,-6.738051516,970.2,15.0,1970.0,2019.0,50.0,2.028453929,,,,,1970,2019,50,"18,058",0.569477088,586.968757,0.21136235967166436,0.4387306791271835,0.01299441579249087,103.82660734597374,0.1855796538733823,0.0022923912373513,0.8121279548892664,3.2876223223105216
6603330,6,6030,"CLANRYE, RIVER",MOUNTMILL BRIDGE,GB,54.21668467,-6.336954133,120.3,16.0,1974.0,2019.0,46.0,0.0,,,,,1974,2019,46,"2,01",0.06338736,526.9107232,0.20922869828170648,0.4248440086609089,0.012666564293194255,104.04244173835858,0.1857137425076131,0.0025141564141655,0.8117721010782213,3.7455586892837
6603340,6,6030,BUSH RIVER,SENEIRL BRIDGE,GB,55.16443555,-6.522829328,299.2,25.0,1972.0,2019.0,48.0,0.464927065,,,,,1972,2019,48,"6,939",0.218828304,731.3780214,0.20567443262883503,0.43894011244356884,0.012822653534738089,113.42146894933144,0.2084052296632557,0.0019631751518098,0.7896315951849342,2.8465323692527518
6603350,6,6030,SIX-MILE WATER,ANTRIM,GB,54.71516776,-6.223247668,277.6,13.0,1970.0,2019.0,50.0,0.0,,,,,1970,2019,50,"6,109",0.192653424,693.9964841,0.23136070978981832,0.3853396322602709,0.012895297194108592,146.70727196308042,0.1834981166618105,0.0435648204461466,0.7729370628920426,3.652312119748928
6603500,6,6030,"LAGAN, RIVER",NEWFORGE,GB,54.55471607,-5.947041484,491.6,5.1,1972.0,2019.0,48.0,0.0,1977.0,1996.0,20.0,20.0,1972,2019,48,"8,312",0.262127232,533.2124329,0.21876102782505702,0.4160719995932995,0.012880895390247832,100.6567711061182,0.2549718712585644,0.0549710663943948,0.690057062347041,3.1824855941149237
6603510,6,6030,"ENLER, RIVER",COMBER,GB,54.5544693,-5.745519114,61.8,4.9,1983.0,2019.0,37.0,0.061255743,,,,,1983,2019,37,"0,817",0.025764912,416.9079612,0.2122599029243577,0.4210613538515225,0.012703282362760906,78.84589325015389,0.3559840439842286,0.0762663292463091,0.567749626769462,2.9881608847796333
6604100,6,6040,"EWE, RIVER",POOLEWE,GB,57.761442,-5.599076942,441.1,4.6,1970.0,2019.0,50.0,0.0,1977.0,1997.0,21.0,19.04761905,1970,2019,50,"29,687",0.936209232,2122.442149,0.12765893759329788,0.553618334751927,0.012153923515597277,310.7287464176289,0.8133893268219079,0.0,0.1866106731780923,15.66519788207017
6604150,6,6040,"CARRON, RIVER",NEW KELSO,GB,57.42953513,-5.42999922,137.8,5.6,1979.0,2019.0,41.0,0.0,1979.0,1993.0,15.0,0.0,1979,2019,41,"10,736",0.338570496,2456.970218,0.12460335964411148,0.5560375075110031,0.012107719541218802,356.0830095991778,0.8294906769264169,0.0,0.1705093230735828,20.797222269644223
6604170,6,6040,"NEVIS, WATER OF",CLAGGAN,GB,56.82151064,-5.088839483,69.2,3.6,1982.0,2019.0,38.0,0.0,,,,,1982,2019,38,"6,533",0.206024688,2977.235376,0.14287795428466013,0.5122924483841272,0.011930077574297603,538.0353268982753,0.4749327237654519,0.0015632179500769,0.5235040582844711,29.5310809336216
6604180,6,6040,"ORCHY, RIVER",GLEN ORCHY,GB,56.44657589,-4.852749486,251.2,69.4,1977.0,2019.0,43.0,1.31300839,,,,,1977,2019,43,"22,693",0.715646448,2848.911019,0.13058664986760257,0.5324105509903186,0.01190703620671265,397.81797372826577,0.683937165349287,0.0,0.316062834650713,18.42270692540225
6604201,6,6040,"CLYDE, RIVER",BLAIRSTONE,GB,55.79734305,-4.068305586,1704.2,17.6,1958.0,2019.0,62.0,0.78545781,,,,,1958,2019,62,"44,096",1.390611456,815.9907616,0.1812117217970944,0.46385261597915756,0.012367810174352296,274.6759595653804,0.4664235021263323,0.0352596611664364,0.4983168367072311,5.801897500723503
6604205,6,6040,DUNEATON WATER,MAIDENCOTS,GB,55.51579545,-3.695370238,110.3,228.3,1966.0,2019.0,54.0,3.662568447,,,,,1966,2019,54,"3,285",0.10359576,939.2181324,0.18058800751293244,0.4534154011996806,0.01220880124401288,339.9341010293434,0.5030972040695697,0.0,0.4969027959304302,6.980048524107294
6604210,6,6040,"LITTLE EACHAIG, RIVER",DALINLONGART,GB,55.99502288,-4.980021569,30.8,10.1,1968.0,2008.0,41.0,0.796398892,,,,,1968,2008,41,"1,796",0.056638656,1838.917403,0.1399214157309636,0.5139637454681556,0.011850228135170561,503.9093948847343,0.4329344809969803,0.0,0.5670655190030195,19.83693018484928
6604220,6,6040,"LEVEN, RIVER",LINNBRANE,GB,55.98877124,-4.575981979,784.3,5.3,1963.0,2019.0,57.0,0.204419352,,,,,1963,2019,57,"45,821",1.445011056,1842.421339,0.16161570579037654,0.49130537738391694,0.012167608597621308,238.2870006648888,0.4881175673410564,0.0081494606908363,0.5037329719681072,12.152221923498535
6604230,6,6040,"IRVINE, RIVER",SHEWALTON,GB,55.59709274,-4.627788806,380.7,4.8,1972.0,2011.0,40.0,0.164620344,,,,,1972,2011,40,"9,959",0.314067024,824.9724823,0.201342521575197,0.4417066493933298,0.01269822501909095,149.60182006286652,0.3672351348556202,0.0336598131121137,0.5991050520322659,3.120712373696643
6604240,6,6040,"GIRVAN, WATER OF",ROBSTONE,GB,55.25880543,-4.807721074,245.5,9.1,1963.0,2019.0,57.0,0.205338809,,,,,1963,2019,57,"6,883",0.217062288,884.1641059,0.19433696993992064,0.44386662508128455,0.012536720445827319,198.17389825552277,0.4385714887085464,0.0008419280945451,0.5605865831969086,6.481056586811043
6604250,6,6040,"LUCE, WATER OF",AIRYHEMMING,GB,54.90073648,-4.839719165,171.0,19.0,1967.0,2019.0,53.0,0.0,,,,,1967,2019,53,"6,232",0.196532352,1149.312,0.19512738838994448,0.446131755133193,0.012544529935075982,181.7780580078829,0.5844711127614782,0.0,0.4155288872385212,4.039743020983544
6604260,6,6040,"CREE, RIVER",NEWTON STEWART,GB,54.95726337,-4.480525892,368.0,4.8,1963.0,2019.0,57.0,0.0,,,,,1963,2019,57,"15,94",0.50268384,1365.988696,0.15331196996932017,0.505217879848938,0.012156371420809555,239.3540266697645,0.833435869915208,0.0015321213933426,0.1650320086914489,7.538124981042328
6604270,6,6040,URR WATER,DALBEATIE,GB,54.92987758,-3.840969634,199.0,10.3,1963.0,2019.0,57.0,0.0,,,,,1963,2019,57,"6,054",0.190918944,959.3916784,0.19404037067807597,0.440405865419607,0.01241886863454106,159.78032006197492,0.3613850978808343,0.0,0.6386149021191654,4.3008307912034685
6604280,6,6040,"NITH, RIVER",DRUMLANRIG,GB,55.27462203,-3.799524346,471.0,52.2,1967.0,2019.0,53.0,0.0,,,,,1967,2019,53,"17,463",0.550713168,1169.242395,0.18424119660731064,0.4536881284646948,0.012318888142283393,326.5508308448984,0.4334388384493641,0.0007020092280876,0.5658591523225481,8.862780048699305
6604500,6,6040,"ANNAN, RIVER",BRYDEKIRK,GB,55.02165101,-3.267726459,925.0,10.0,1967.0,2019.0,53.0,0.0,1991.0,1997.0,7.0,42.85714286,1967,2019,53,"30,997",0.977521392,1056.779883,0.18477209575221176,0.45093218376146665,0.012289301847349136,227.82095850319945,0.4044424842977258,0.0014166752734157,0.5941408404288584,7.214521253101791
6604510,6,6040,KINNEL WATER,REDHALL,GB,55.16743101,-3.450205342,76.1,53.7,1963.0,2019.0,57.0,1.784492031,,,,,1963,2019,57,"2,916",0.091958976,1208.396531,0.19646401266041,0.4347068710761691,0.012388593794880635,,0.3788588953036967,0.0,0.6211411046963036,3.795285803168581
6604665,6,6040,LUGGIE WATER,CONDORRAT,GB,55.92951506,-4.019603728,33.9,68.0,1966.0,2019.0,54.0,2.195474739,,,,,1966,2019,54,"0,854",0.026931744,794.4467257,0.16854961910634245,0.48659788920958297,0.012308110687529728,148.90775970135877,0.4913902126577487,0.2484134594607165,0.2601963278815346,2.918964247550895
6605300,6,6050,"TYNE, RIVER",BYWELL,GB,54.94993675,-1.941296565,2175.6,14.0,1956.0,2019.0,64.0,0.851803564,1956.0,1993.0,38.0,1.351351351,1956,2019,64,"45,119",1.422872784,654.0139658,0.18856460899363697,0.46582617577212787,0.012634889809334058,285.1590989935957,0.4445811685400512,0.0018960038996748,0.5535228275602739,5.8279293371942185
6605310,6,6050,"SOUTH TYNE, RIVER",FEATHERSTONE,GB,54.94315097,-2.513296188,321.9,131.7,1966.0,2019.0,54.0,0.61989875,,,,,1966,2019,54,"10,683",0.336899088,1046.595489,0.1849276491170864,0.46118095999636405,0.012445709247769584,427.96823327212405,0.3318161755701994,0.0,0.6681838244298003,8.06353841952222
6605320,6,6050,"BLYTH, RIVER",HARTFORD BRIDGE,GB,55.113834,-1.620704568,269.4,24.6,1966.0,2019.0,54.0,0.635396219,,,,,1966,2019,54,"2,116",0.066730176,247.6992428,0.2058950950159824,0.46004843248715876,0.013074208760106811,141.45926804412753,0.1206679551459165,0.0107067902385013,0.8686252546155823,1.7884485554567395
6605330,6,6050,"COQUET, RIVER",MORWICK,GB,55.33357356,-1.632008828,569.8,5.2,1963.0,2019.0,57.0,0.607128868,,,,,1963,2019,57,"8,663",0.273196368,479.4601053,0.19851440880976612,0.4508139145524578,0.012747515325679089,223.6511254676533,0.3701571758497935,0.0007409382638611,0.6291018858863455,6.073119620693513
6605400,6,6050,FOSTON BECK,FOSTON MILL,GB,53.97830372,-0.334007075,57.2,6.4,1959.0,2019.0,61.0,0.976500114,,,,,1959,2019,61,"0,667",0.021034512,367.7362238,0.2534307353451565,0.389839608026664,0.013387282773427848,13.17666820147978,0.0138448177281978,0.0,0.986155182271802,1.1654631588042783
6605410,6,6050,GYPSEY RACE,BOYNTON,GB,54.09315127,-0.263303575,240.0,16.8,1981.0,2019.0,39.0,1.136363636,,,,,1981,2019,39,"0,244",0.007694784,32.0616,0.2533915335867033,0.3031686561173244,0.012864833229877262,105.55500333545362,0.0055784836224146,0.0,0.9944215163775854,3.2842945016884486
6605420,6,6050,"DERWENT, RIVER",BUTTERCRAMBE,GB,54.01924391,-0.88561706,1586.0,9.5,1973.0,2019.0,47.0,0.0,,,,,1973,2019,47,"16,919",0.533557584,336.41714,0.22635445567316523,0.4154198604904694,0.013114962385473938,126.46360588030169,0.3620024641262008,0.0019401423270063,0.6360573935467931,4.466001753912964
6605430,6,6050,"DOVE, RIVER",KIRKBY MILLS,GB,54.26062055,-0.919709902,59.2,35.6,1972.0,2019.0,48.0,0.0,,,,,1972,2019,48,"1,046",0.032986656,557.207027,0.21468075448087862,0.42408853550961234,0.012867348001732034,231.9564589389587,0.5849073889987876,0.0,0.4150926110012127,8.29185700062429
6605440,6,6050,"AIRE, RIVER",KILDWICK BRIDGE,GB,53.90731315,-1.984650905,282.3,87.3,1968.0,2019.0,52.0,0.00538619,,,,,1968,2019,52,"6,576",0.207380736,734.6111796,0.22111237934219521,0.4021676887766744,0.012786309140390917,231.84631940843272,0.14647568968735,0.0101027595026007,0.8434215508100493,5.622671294910321
6605510,6,6050,"LEVEN, RIVER",LEVEN BRIDGE,GB,54.5020294,-1.315421272,196.3,5.2,1959.0,2008.0,50.0,0.354470264,1959.0,1997.0,39.0,3.48583878,1959,2008,50,"1,879",0.059256144,301.8652267,0.23344948300671844,0.4115992555921171,0.013255794262245624,129.89436507818465,0.3124293153068673,0.0016251365593149,0.6859455481338177,4.727567710415962
6605520,6,6050,"GRETA, RIVER",RUTHERFORD BRIDGE,GB,54.50518655,-1.949608059,86.1,223.0,1960.0,2019.0,60.0,0.023202933,1960.0,1993.0,34.0,0.0,1960,2019,60,"2,304",0.072658944,843.8901742,0.16715360583397218,0.48573387604989526,0.01227711238511699,399.7158123252366,0.6759684045474519,0.0,0.3240315954525484,4.002204926621546
6605550,6,6050,"WHARFE, RIVER",FLINT MILL WEIR,GB,53.92022649,-1.358712905,758.9,13.7,1955.0,2018.0,64.0,0.269436357,1980.0,1984.0,5.0,0.0,1955,2018,64,"18,145",0.57222072,754.0133351,0.20704818011573461,0.4323608374821316,0.012766442993366958,275.1934568507054,0.3588139205095838,0.0161781366667683,0.6250079428236481,7.401492864257966
6605560,6,6050,"URE, RIVER",WESTWICK LODGE,GB,54.09809397,-1.457141402,914.6,14.2,1958.0,2019.0,62.0,2.912926391,,,,,1958,2019,62,"22,034",0.694864224,759.7465821,0.20929235059668438,0.4383986266986079,0.012912334650777419,271.9659204062346,0.3520907749520336,0.0030918269474681,0.6448173981004981,6.428802049482075
6605565,6,6050,"SWALE, RIVER",CRAKEHILL,GB,54.15411718,-1.350694521,1363.0,12.0,1955.0,2019.0,65.0,0.265581495,,,,,1955,2019,65,"20,132",0.634882752,465.7980572,0.21163015128328105,0.44287193868213814,0.013003567807405685,181.2142981331888,0.2731590083867526,0.0054103358789657,0.7214306557342814,4.13877876925789
6605570,6,6050,"OUSE, RIVER",SKELTON,GB,53.99128175,-1.13447937,3315.0,4.6,1969.0,2019.0,51.0,1.138229178,,,,,1969,2019,51,"51,183",1.614107088,486.9101321,0.2117343005519917,0.444606136386053,0.013006270700544869,185.44068515016187,0.2937956880532905,0.0094469176580953,0.6967573942886139,4.46956710284426
6605575,6,6050,"NIDD, RIVER",HUNSINGOR WEIR,GB,53.97122548,-1.348981657,484.3,18.1,1935.0,2019.0,85.0,4.514439091,,,,,1935,2019,85,"7,73",0.24377328,503.3518067,0.2038024591658659,0.44469011579250334,0.012808075971692715,201.8606521528534,0.349613407998804,0.0380672209773162,0.6123193710238798,4.9893180149625325
6605580,6,6050,"SKERNE, RIVER",PRESTON LE SKERNE,GB,54.60834548,-1.549291199,147.0,67.5,1972.0,2019.0,48.0,0.713241742,,,,,1972,2019,48,"0,883",0.027846288,189.4305306,0.23436139500704786,0.42956054018385187,0.013369551039125651,106.6727820616394,0.1932509965752876,0.0441546314481967,0.7625943719765155,2.07058441984109
6605590,6,6050,"TEES, RIVER",BROKEN SCAR,GB,54.51837066,-1.60105905,818.4,37.2,1956.0,2019.0,64.0,0.039113429,,,,,1956,2019,64,"18,315",0.57758184,705.7451613,0.192396464996874,0.4645310571440945,0.012728352866969144,363.17929677186896,0.4179578036432794,0.0029221659354378,0.5791200304212827,5.060225101171819
6605700,6,6050,BROWNEY,BURN HILL,GB,54.7424946,-1.599156132,178.5,43.9,1954.0,2019.0,66.0,1.545608108,,,,,1954,2019,66,"1,599",0.050426064,282.498958,0.2103498651072892,0.4411031630034648,0.01299533109779072,194.50822927073227,0.3512824511346024,0.0202890454626819,0.6284285034027156,4.977182453276674
6605710,6,6050,BEDBURN BECK,BEDBURN,GB,54.68464382,-1.818506888,74.9,109.0,1959.0,2019.0,61.0,0.292037417,,,,,1959,2019,61,"1,227",0.038694672,516.6177837,0.164081089304465,0.4983906960128933,0.012388745689150271,313.4197967806616,0.8257658675709943,0.0,0.1742341324290058,6.399134120648801
6605730,6,6050,"WEAR, RIVER",SUNDERLAND BRIDGE,GB,54.73388968,-1.589674703,657.8,40.2,1957.0,2019.0,63.0,1.002428792,,,,,1957,2019,63,"11,21",0.35351856,537.4256005,0.19288464163783303,0.45695352473005996,0.012670350081843884,300.5628066495091,0.4583994436412029,0.0167214011978588,0.524879155160938,6.420926420985041
6606200,6,6060,STRINGSIDE,WHITEBRIDGE,GB,52.57634687,0.531001977,98.8,2.5,1965.0,2019.0,55.0,0.05052036,1965.0,1993.0,29.0,0.0,1965,2019,55,"0,504",0.015894144,160.8719028,,,,,,,,
6606250,6,6060,LITTLE OUSE RIVER,ABBEY HEATH,GB,52.4259087,0.720766592,688.5,7.2,1968.0,2019.0,52.0,0.058479532,1968.0,1992.0,25.0,0.0,1968,2019,52,"3,708",0.116935488,169.8409412,0.22533736755143155,0.46779581278449944,0.013462694454274756,43.23555878697356,0.2368909848302736,0.010508251052701,0.7526007641170253,1.252922433984845
6606300,6,6060,ISE BROOK,HARROWDEN OLD MILL,GB,52.33198011,-0.681826666,194.0,45.3,1943.0,2019.0,77.0,2.585024189,1943.0,1996.0,54.0,4.866562009,1943,2019,77,"1,346",0.042447456,218.8013196,0.3001938796043606,0.30078139704845647,0.014019536547991618,109.5651643626795,0.0447609004498469,0.0620723023372942,0.8931667972128587,2.285766844513865
6606400,6,6060,BEDFORD OUSE,BEDFORD,GB,52.13430743,-0.462177504,1460.0,24.7,1933.0,2015.0,83.0,0.0,1980.0,1984.0,5.0,0.0,1933,2015,83,"10,775",0.3398004,232.74,0.29824940047074006,0.3144280580911593,0.014024721416509319,102.72995029730284,0.0725651990796133,0.0423228693737802,0.8851119315466062,1.8542726026469112
6606401,6,6060,BEDFORD OUSE,ROXTON,GB,52.16723295,-0.305302859,1660.0,15.7,1972.0,2019.0,48.0,0.71745217,,,,,1972,2019,48,"11,6",0.3658176,220.3720482,0.29554279835316477,0.3201325975829017,0.013989339886753044,96.443748199417,0.0705738884723131,0.0448174104406477,0.8846087010870392,1.8168354781838771
6606510,6,6060,HARPERS BROOK,OLD MILL BRIDGE,GB,52.40773453,-0.55549238,74.3,30.3,1938.0,2019.0,82.0,0.958542203,,,,,1938,2019,82,"0,429",0.013528944,182.0853836,0.2964890943423553,0.32077969424571573,0.014034204296710016,92.6673451530984,0.1648999907875298,0.0254762701396107,0.8096237390728596,2.244788975053917
6606550,6,6060,"CHATER, RIVER",FOSTERS BRIDGE,GB,52.61646345,-0.582457707,68.9,38.4,1968.0,2019.0,52.0,0.0,,,,,1968,2019,52,"0,516",0.016272576,236.1767199,0.28665833507524807,0.3070059602784334,0.013772492680100059,113.72445001759056,0.0285117422608476,0.0058792377169406,0.9656090200222116,3.7973377884437927
6606560,6,6060,"GLEN, RIVER",KATES BRIDGE AND KING STREET BRIDGE,GB,52.72018235,-0.363666454,341.9,6.1,1960.0,2019.0,60.0,2.092904543,,,,,1960,2019,60,"1,121",0.035351856,103.3982334,0.2864060216304081,0.331167675010417,0.013833451314059018,74.38754946048095,0.0675441091571775,0.0007017245957319,0.9317541662470906,1.6950962056627985
6606570,6,6060,"LYMN, RIVER",PARTNEY MILL,GB,53.18694061,0.096333753,61.6,14.9,1962.0,2019.0,58.0,0.314750346,,,,,1962,2019,58,"0,501",0.015799536,256.485974,0.24949736037537762,0.3644714666344823,0.013236497079555131,61.59798591957893,0.1918109719241444,0.0001888268611662,0.8080002012146892,2.5553699450651086
6606580,6,6060,"BAIN, RIVER",GOULCEBY BRIDGE,GB,53.29718454,-0.132066772,62.5,52.2,1971.0,2019.0,49.0,0.375149207,,,,,1971,2019,49,"0,34",0.01072224,171.55584,0.25903950360357997,0.3255582760821231,0.013194475865447705,110.05541996148916,0.0706258898503969,0.0,0.929374110149603,2.27228249004398
6606590,6,6060,"WITHAM, RIVER",CLAYPOLE MILL,GB,53.02232042,-0.746162275,297.9,16.9,1959.0,2019.0,61.0,0.0,,,,,1959,2019,61,"1,878",0.059224608,198.8070091,0.27733838663819355,0.32381521625566256,0.01356378142674643,87.63153677676597,0.0530766255718426,0.0313396395810958,0.9155837348470616,1.7499151110885274
6606700,6,6060,"CAM, RIVER",DERNFORD,GB,52.13461299,0.141783701,198.0,14.7,1949.0,2019.0,71.0,0.465314669,,,,,1949,2019,71,"0,905",0.02854008,144.1418182,0.2954481065102087,0.2986330072477753,0.013884110535070281,83.99035060953778,0.0489113929884779,0.012107352147147,0.9389812548643752,2.314487132953851
6606710,6,6060,"KYM, RIVER",MEAGRE FARM,GB,52.25424213,-0.307804846,137.5,17.2,1960.0,2019.0,60.0,0.013823611,,,,,1960,2019,60,"0,609",0.019205424,139.6758109,0.29667946192484773,0.3241796616772323,0.013992310306171207,61.76425812929192,0.0219995995265726,0.0,0.9780004004734272,1.7034941307904363
6606720,6,6060,"IVEL, RIVER",BLUNHAM,GB,52.14456591,-0.316627712,541.3,18.9,1959.0,2019.0,61.0,1.811066618,,,,,1959,2019,61,"2,98",0.09397728,173.6140403,0.28641034482142413,0.32727939007989754,0.013856936697909574,74.10131053893541,0.0906972431078131,0.0443390036856257,0.8649637532065612,1.9100634394814304
